trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3770,False,"{'a': 0.001, 'e': 0.02305206328722557}",25,18,12.840741311789165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3771,False,"{'a': 0.001, 'e': 0.02302902274612894}",20,14,11.560054096614335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3772,False,"{'a': 0.001, 'e': 0.023006005234056964}",20,0,31.601827160507774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3773,False,"{'a': 0.001, 'e': 0.02298301072799215}",25,3,22.308686165410972,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3774,False,"{'a': 0.001, 'e': 0.022960039204939983}",20,6,19.892137110256662,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3775,False,"{'a': 0.001, 'e': 0.02293709064192893}",20,14,10.578535011354777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3776,False,"{'a': 0.001, 'e': 0.022914165016010422}",20,5,26.190981187190626,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3777,False,"{'a': 0.001, 'e': 0.02289126230425885}",25,3,35.910096486956895,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3778,False,"{'a': 0.001, 'e': 0.022868382483771488}",20,2,29.227482752049166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3779,False,"{'a': 0.001, 'e': 0.022845525531668517}",20,12,13.962232218732467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3780,False,"{'a': 0.001, 'e': 0.02282269142509297}",25,13,21.243176574638646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3781,False,"{'a': 0.001, 'e': 0.02279988014121076}",20,14,9.196527273108801,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3782,False,"{'a': 0.001, 'e': 0.022777091657210594}",20,12,15.729429786567346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3783,False,"{'a': 0.001, 'e': 0.02275432595030398}",25,17,15.053430490140993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3784,False,"{'a': 0.001, 'e': 0.022731582997725205}",25,15,18.570443707305355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3785,False,"{'a': 0.001, 'e': 0.022708862776731332}",25,14,22.553830006875163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3786,False,"{'a': 0.001, 'e': 0.022686165264602126}",30,23,12.704207569587531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3787,False,"{'a': 0.001, 'e': 0.022663490438640077}",25,15,19.195548683040585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3788,False,"{'a': 0.001, 'e': 0.022640838276170343}",20,7,23.06462483219006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3789,False,"{'a': 0.001, 'e': 0.022618208754540785}",20,14,11.171997470231688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3790,False,"{'a': 0.001, 'e': 0.022595601851121864}",20,13,10.98588645973414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3791,False,"{'a': 0.001, 'e': 0.022573017543306678}",20,13,0.5515944290111097,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3792,False,"{'a': 0.001, 'e': 0.022550455808510905}",25,13,21.62512053079417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3793,False,"{'a': 0.001, 'e': 0.02252791662417283}",25,16,12.628228567615725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3794,False,"{'a': 0.001, 'e': 0.02250539996775326}",30,7,41.08329167024394,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3795,False,"{'a': 0.001, 'e': 0.02248290581673553}",30,12,33.7746346096852,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3796,False,"{'a': 0.001, 'e': 0.02246043414862548}",30,1,43.854578164852285,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
3797,False,"{'a': 0.001, 'e': 0.022437984940951464}",25,14,20.870505158061043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3798,False,"{'a': 0.001, 'e': 0.022415558171264255}",30,18,27.23998151189304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3799,False,"{'a': 0.001, 'e': 0.022393153817137086}",20,15,10.374650133076095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3800,False,"{'a': 0.001, 'e': 0.02237077185616559}",20,10,18.521973085489783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3801,False,"{'a': 0.001, 'e': 0.022348412265967826}",25,1,34.690043595254984,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.001, 'e': 0.022326075024184187}",30,11,19.322341136397053,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
3803,False,"{'a': 0.001, 'e': 0.022303760108477434}",30,23,12.389125255130132,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.001, 'e': 0.02228146749653264}",20,16,7.664761486926356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3805,False,"{'a': 0.001, 'e': 0.02225919716605721}",20,10,9.050500019092771,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.001, 'e': 0.0222369490947808}",20,7,21.29724553996828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.001, 'e': 0.022214723260455337}",25,14,20.62091865725727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.001, 'e': 0.022192519640854974}",30,12,35.27683754102305,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.001, 'e': 0.022170338213776113}",20,9,19.5158383507037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.001, 'e': 0.022148178957037315}",35,13,44.62350851235522,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.001, 'e': 0.022126041848479317}",20,6,22.808359632898092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.001, 'e': 0.022103926865965004}",30,20,18.80981345365868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.001, 'e': 0.022081833987379406}",20,0,26.959339440857462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3814,False,"{'a': 0.001, 'e': 0.022059763190629637}",25,20,10.133134831405018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3815,False,"{'a': 0.001, 'e': 0.022037714453644896}",30,17,22.63656369980582,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3816,False,"{'a': 0.001, 'e': 0.02201568775437644}",20,0,32.48298333595772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3817,False,"{'a': 0.001, 'e': 0.021993683070797576}",20,13,11.24639399699485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3818,False,"{'a': 0.001, 'e': 0.021971700380903618}",30,17,24.087417810761504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3819,False,"{'a': 0.001, 'e': 0.021949739662711874}",25,8,30.439759332130834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.001, 'e': 0.02192780089426161}",25,17,15.726986228693496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3821,False,"{'a': 0.001, 'e': 0.02190588405361408}",20,8,21.741744669928725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3822,False,"{'a': 0.001, 'e': 0.021883989118852424}",20,16,7.358162798923643,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3823,False,"{'a': 0.001, 'e': 0.021862116068081715}",20,5,30.04398239219244,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3824,False,"{'a': 0.001, 'e': 0.021840264879428885}",25,9,27.542524767995857,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.001, 'e': 0.021818435531042762}",30,21,18.22862796032364,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3826,False,"{'a': 0.001, 'e': 0.02179662800109399}",25,6,39.28356754702583,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3827,False,"{'a': 0.001, 'e': 0.021774842267775037}",25,0,40.06891658469382,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3828,False,"{'a': 0.001, 'e': 0.021753078309300157}",30,11,35.869599670996145,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3829,False,"{'a': 0.001, 'e': 0.021731336103905406}",20,11,17.803719211036494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.001, 'e': 0.02170961562984857}",20,4,30.651678549022098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3831,False,"{'a': 0.001, 'e': 0.021687916865409173}",20,0,30.53396794009756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3832,False,"{'a': 0.001, 'e': 0.02166623978888844}",25,14,22.61286067486681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3833,False,"{'a': 0.001, 'e': 0.021644584378609312}",20,0,-10.003705746422185,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3834,False,"{'a': 0.001, 'e': 0.021622950612916365}",25,14,16.68074443658872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.001, 'e': 0.021601338470175833}",20,11,16.144453667372566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3836,False,"{'a': 0.001, 'e': 0.021579747928775563}",25,14,21.226179260866523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3837,False,"{'a': 0.001, 'e': 0.021558178967125027}",30,20,17.831140443839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3838,False,"{'a': 0.001, 'e': 0.02153663156365526}",20,10,17.675001785061358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.001, 'e': 0.021515105696818845}",25,15,19.314557227308303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3840,False,"{'a': 0.001, 'e': 0.021493601345089923}",30,20,21.189202064420755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3841,False,"{'a': 0.001, 'e': 0.021472118486964127}",20,6,22.88791634191581,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3842,False,"{'a': 0.001, 'e': 0.021450657100958614}",25,11,23.7524608063449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3843,False,"{'a': 0.001, 'e': 0.021429217165611993}",30,20,18.868891514730603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.001, 'e': 0.021407798659484324}",25,19,12.451837797895886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.001, 'e': 0.02138640156115709}",25,3,22.23766034740173,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3846,False,"{'a': 0.001, 'e': 0.021365025849233204}",20,12,15.735725128405262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3847,False,"{'a': 0.001, 'e': 0.02134367150233695}",30,11,33.39765721796214,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3848,False,"{'a': 0.001, 'e': 0.02132233849911398}",30,20,19.414271390515538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3849,False,"{'a': 0.001, 'e': 0.02130102681823127}",35,25,13.94452215698702,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.001, 'e': 0.02127973643837717}",25,7,30.750195595841177,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3851,False,"{'a': 0.001, 'e': 0.021258467338261276}",25,1,31.495458989253873,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.001, 'e': 0.021237219496614494}",25,0,37.524336220188836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3853,False,"{'a': 0.001, 'e': 0.021215992892188968}",30,10,40.19864781419025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.001, 'e': 0.02119478750375811}",25,17,20.628108010194648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.001, 'e': 0.02117360331011653}",20,15,10.447599181511727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.001, 'e': 0.021152440290080017}",35,26,17.851286235681922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3857,False,"{'a': 0.001, 'e': 0.02113129842248555}",20,3,22.984472565127156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.001, 'e': 0.021110177686191275}",20,6,28.350584956776203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.001, 'e': 0.021089078060076445}",30,7,38.39311734631506,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3860,False,"{'a': 0.001, 'e': 0.021067999523041434}",25,7,32.601224758457306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.001, 'e': 0.02104694205400769}",25,17,15.8712029179772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3862,False,"{'a': 0.001, 'e': 0.021025905631917766}",20,13,12.385742280350678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.001, 'e': 0.021004890235735225}",20,12,16.073601803108065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.001, 'e': 0.02098389584444467}",20,14,11.7289319524986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.001, 'e': 0.0209629224370517}",25,7,36.392301985769016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.001, 'e': 0.02094196999258292}",20,7,22.67415243493029,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3867,False,"{'a': 0.001, 'e': 0.020921038490085878}",25,15,9.471958742169555,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3868,False,"{'a': 0.001, 'e': 0.020900127908629072}",20,16,5.21624381307464,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.001, 'e': 0.020879238227301908}",25,5,30.89823217663387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.001, 'e': 0.02085836942521472}",20,14,10.82575538428677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.001, 'e': 0.020837521481498693}",25,18,15.338025800081885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.001, 'e': 0.020816694375305884}",30,13,30.972952471110673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.001, 'e': 0.020795888085809178}",20,0,27.46383326892333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3874,False,"{'a': 0.001, 'e': 0.020775102592202298}",20,5,23.636863168679092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.001, 'e': 0.020754337873699742}",25,15,20.528806727571087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.001, 'e': 0.02073359390953679}",20,15,8.631114359511525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.001, 'e': 0.020712870678969465}",30,19,21.125954037327382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.001, 'e': 0.020692168161274557}",20,11,15.838785046017458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.001, 'e': 0.02067148633574953}",25,20,10.52403758189691,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3880,False,"{'a': 0.001, 'e': 0.020650825181712566}",20,12,17.10392730312184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.001, 'e': 0.020630184678502493}",20,14,4.949519663545974,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.001, 'e': 0.020609564805478826}",30,12,33.85056689275389,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3883,False,"{'a': 0.001, 'e': 0.020588965542021685}",30,10,8.888932002353872,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
3884,False,"{'a': 0.001, 'e': 0.0205683868675318}",20,16,8.605450629883435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.001, 'e': 0.02054782876143049}",25,0,44.206792087714135,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3886,False,"{'a': 0.001, 'e': 0.02052729120315966}",20,6,21.611208442193856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.001, 'e': 0.020506774172181743}",20,0,27.869462804341477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3888,False,"{'a': 0.001, 'e': 0.020486277647979705}",20,1,30.554424678590678,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3889,False,"{'a': 0.001, 'e': 0.020465801610057018}",20,13,12.450918736058155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.001, 'e': 0.020445346037937653}",20,7,25.2910616940957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3891,False,"{'a': 0.001, 'e': 0.020424910911166032}",25,7,32.483358331014315,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.001, 'e': 0.02040449620930702}",20,3,22.66165633081498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3893,False,"{'a': 0.001, 'e': 0.020384101911945913}",20,0,37.04941728997437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3894,False,"{'a': 0.001, 'e': 0.020363727998688425}",25,16,17.094810830449354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3895,False,"{'a': 0.001, 'e': 0.020343374449160633}",25,15,19.412784446738286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.001, 'e': 0.020323041243008984}",20,13,13.897576834338183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.001, 'e': 0.02030272835990026}",20,10,17.164171327019634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.001, 'e': 0.0202824357795216}",20,5,22.632512110701,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3899,False,"{'a': 0.001, 'e': 0.02026216348158041}",20,13,13.48543879778163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3900,False,"{'a': 0.001, 'e': 0.02024191144580439}",25,1,38.946208874647404,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.001, 'e': 0.020221679651941493}",35,17,32.2913957464146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.001, 'e': 0.020201468079759942}",25,17,14.15538439341214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3903,False,"{'a': 0.001, 'e': 0.020181276709048155}",20,10,18.79054232218585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.001, 'e': 0.02016110551961476}",30,16,12.050546632343963,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3905,False,"{'a': 0.001, 'e': 0.02014095449128855}",20,1,29.884375991577357,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.001, 'e': 0.020120823603918526}",25,13,22.689787128421592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.001, 'e': 0.020100712837373778}",25,14,20.78833414304633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3908,False,"{'a': 0.001, 'e': 0.020080622171543543}",25,13,21.35773469321365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.001, 'e': 0.020060551586337145}",25,2,19.217409513105395,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
3910,False,"{'a': 0.001, 'e': 0.020040501061684014}",20,10,16.60173248630833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.001, 'e': 0.020020470577533613}",20,6,19.465050962481808,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3912,False,"{'a': 0.001, 'e': 0.02000046011385546}",25,17,5.841709789012002,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3913,False,"{'a': 0.001, 'e': 0.019980469650639078}",25,10,25.848881998561424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.001, 'e': 0.01996049916789402}",20,10,19.651351048783756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.001, 'e': 0.019940548645649796}",25,13,24.637151403440967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.001, 'e': 0.019920618063955876}",30,20,19.936684439441564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3917,False,"{'a': 0.001, 'e': 0.019900707402881673}",20,10,21.382886901532718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3918,False,"{'a': 0.001, 'e': 0.01988081664251654}",20,0,22.145352335566706,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3919,False,"{'a': 0.001, 'e': 0.019860945762969703}",30,8,25.246355010200045,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3920,False,"{'a': 0.001, 'e': 0.019841094744370288}",20,12,19.23204675947205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.001, 'e': 0.01982126356686726}",25,16,19.688693252082235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3922,False,"{'a': 0.001, 'e': 0.019801452210629462}",30,13,31.056745793440687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.001, 'e': 0.019781660655845523}",20,15,9.448556324776671,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.001, 'e': 0.019761888882723885}",20,9,17.49227699111669,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3925,False,"{'a': 0.001, 'e': 0.019742136871492774}",30,14,30.477337063756035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3926,False,"{'a': 0.001, 'e': 0.019722404602400184}",30,22,14.374396703722297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.001, 'e': 0.01970269205571384}",20,12,14.14230663889958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3928,False,"{'a': 0.001, 'e': 0.019682999211721196}",30,8,40.66596521468111,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3929,False,"{'a': 0.001, 'e': 0.019663326050729395}",20,14,9.448167617834763,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.001, 'e': 0.019643672553065292}",25,0,37.34251926128101,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3931,False,"{'a': 0.001, 'e': 0.019624038699075377}",25,3,40.30752317132868,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.001, 'e': 0.0196044244691258}",35,28,11.358863111514918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.001, 'e': 0.019584829843602315}",20,11,15.539900060328819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.001, 'e': 0.019565254802910312}",20,15,10.286952716392282,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3935,False,"{'a': 0.001, 'e': 0.019545699327474745}",20,11,17.07006613621423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.001, 'e': 0.019526163397740135}",30,8,39.332058716995675,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.001, 'e': 0.01950664699417054}",20,11,15.022718652772179,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.001, 'e': 0.01948715009724957}",25,16,13.920236585244915,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.001, 'e': 0.019467672687480328}",25,18,11.44552003040109,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.001, 'e': 0.01944821474538539}",25,13,21.661698300507954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3941,False,"{'a': 0.001, 'e': 0.019428776251506814}",20,13,13.705846678987292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.001, 'e': 0.019409357186406115}",20,12,17.83346693064996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.001, 'e': 0.01938995753066422}",30,19,20.59145453263744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3944,False,"{'a': 0.001, 'e': 0.01937057726488147}",25,19,11.390170798931184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3945,False,"{'a': 0.001, 'e': 0.01935121636967759}",20,16,8.085113087755795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3946,False,"{'a': 0.001, 'e': 0.019331874825691705}",25,17,11.414327864719702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3947,False,"{'a': 0.001, 'e': 0.019312552613582255}",20,6,25.609760849458066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.001, 'e': 0.019293249714027027}",20,1,29.348600157215888,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.001, 'e': 0.01927396610772311}",35,24,19.01859657887943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3950,False,"{'a': 0.001, 'e': 0.01925470177538692}",20,6,24.858624266123883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.001, 'e': 0.01923545669775411}",25,17,13.0915033828751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3952,False,"{'a': 0.001, 'e': 0.019216230855579598}",25,14,22.626352876486802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
